subscription_id,user_id,plan,monthly_price,trial_start_date,paid_start_date,end_date,status
4795,7117,Standard,12,6/4/24,6/18/24,,active
4796,7118,Standard,12,9/21/24,,10/5/24,trial_expired
4797,7119,Standard,12,4/7/24,,4/21/24,trial_expired
4798,7121,Standard,12,6/9/24,,6/23/24,trial_expired
4799,7122,Standard,12,1/3/24,1/17/24,2/9/24,churned
4800,7126,Standard,12,1/1/25,,1/15/25,trial_expired
4801,7127,Standard,12,5/9/24,5/23/24,6/13/24,churned
4802,7129,Standard,12,11/13/24,,11/27/24,trial_expired
4803,7130,Standard,12,5/5/24,,5/19/24,trial_expired
4804,7131,Standard,12,6/28/24,,7/12/24,trial_expired
4805,7132,Standard,12,9/14/24,,9/28/24,trial_expired
4806,7133,Standard,12,2/27/24,3/12/24,,active
4807,7134,Standard,12,6/20/24,,7/4/24,trial_expired
4808,7135,Standard,12,5/6/24,,5/20/24,trial_expired
4809,7136,Pro,24,9/18/24,,10/2/24,trial_expired
4810,7139,Standard,12,9/29/24,,10/13/24,trial_expired
4811,7140,Standard,12,3/7/24,3/21/24,,active
4812,7141,Pro,24,6/20/24,7/4/24,,active
4813,7142,Standard,12,9/30/24,10/14/24,11/11/24,churned
4814,7146,Standard,12,10/4/24,,10/18/24,trial_expired
4815,7147,Standard,12,5/17/24,,5/31/24,trial_expired
4816,7148,Standard,12,10/16/24,,10/30/24,trial_expired
4817,7150,Standard,12,8/23/24,9/6/24,9/21/24,churned
4818,7153,Standard,12,12/30/24,,1/13/25,trial_expired
4819,7156,Pro,24,10/11/24,,10/25/24,trial_expired
4820,7159,Pro,24,3/21/24,,4/4/24,trial_expired
4821,7160,Pro,24,3/11/24,,3/25/24,trial_expired
4822,7161,Standard,12,8/17/24,8/31/24,9/18/24,churned
4823,7162,Standard,12,6/29/24,7/13/24,7/28/24,churned
4824,7163,Standard,12,8/10/24,,8/24/24,trial_expired
4825,7165,Standard,12,12/10/24,,12/24/24,trial_expired
4826,7167,Pro,24,10/1/24,,10/15/24,trial_expired
4827,7168,Pro,24,3/24/24,,4/7/24,trial_expired
4828,7169,Standard,12,7/28/24,,8/11/24,trial_expired
4829,7170,Standard,12,1/10/24,,1/24/24,trial_expired
4830,7172,Standard,12,8/2/24,8/16/24,9/1/24,churned
4831,7173,Standard,12,10/6/24,,10/20/24,trial_expired
4832,7174,Pro,24,9/6/24,,9/20/24,trial_expired
4833,7175,Standard,12,5/25/24,,6/8/24,trial_expired
4834,7177,Pro,24,2/20/24,,3/5/24,trial_expired
4835,7178,Pro,24,12/23/24,,1/6/25,trial_expired
4836,7179,Standard,12,12/8/24,12/22/24,,active
4837,7180,Standard,12,5/14/24,5/28/24,,active
4838,7182,Standard,12,6/25/24,,7/9/24,trial_expired
4839,7184,Pro,24,5/25/24,,6/8/24,trial_expired
4840,7185,Standard,12,2/1/24,,2/15/24,trial_expired
4841,7186,Standard,12,6/11/24,,6/25/24,trial_expired
4842,7187,Standard,12,4/19/24,,5/3/24,trial_expired
4843,7188,Pro,24,5/14/24,5/28/24,,active
4844,7189,Standard,12,3/10/24,,3/24/24,trial_expired
4845,7190,Pro,24,9/11/24,,9/25/24,trial_expired
4846,7191,Pro,24,7/26/24,,8/9/24,trial_expired
4847,7193,Standard,12,8/6/24,8/20/24,9/12/24,churned
4848,7195,Standard,12,10/26/24,,11/9/24,trial_expired
4849,7196,Pro,24,12/18/24,1/1/25,1/18/25,churned
4850,7197,Standard,12,2/25/24,,3/10/24,trial_expired
4851,7198,Standard,12,11/24/24,,12/8/24,trial_expired
4852,7200,Standard,12,9/21/24,,10/5/24,trial_expired
4853,7201,Standard,12,6/2/24,6/16/24,,active
4854,7203,Pro,24,1/5/24,,1/19/24,trial_expired
4855,7204,Standard,12,12/26/24,,1/9/25,trial_expired
4856,7205,Standard,12,8/24/24,9/7/24,9/22/24,churned
4857,7208,Pro,24,1/19/24,2/2/24,,active
4858,7209,Standard,12,3/13/24,,3/27/24,trial_expired
4859,7210,Standard,12,8/29/24,,9/12/24,trial_expired
4860,7211,Standard,12,7/21/24,,8/4/24,trial_expired
4861,7213,Pro,24,9/10/24,,9/24/24,trial_expired
4862,7214,Standard,12,8/22/24,,9/5/24,trial_expired
4863,7215,Standard,12,11/1/24,11/15/24,,active
4864,7216,Pro,24,1/31/24,,2/14/24,trial_expired
4865,7217,Standard,12,9/22/24,,10/6/24,trial_expired
4866,7218,Pro,24,9/29/24,,10/13/24,trial_expired
4867,7219,Standard,12,4/24/24,,5/8/24,trial_expired
4868,7220,Standard,12,3/23/24,,4/6/24,trial_expired
4869,7221,Standard,12,3/30/24,,4/13/24,trial_expired
4870,7223,Standard,12,7/26/24,,8/9/24,trial_expired
4871,7224,Standard,12,2/28/24,,3/13/24,trial_expired
4872,7225,Standard,12,9/10/24,,9/24/24,trial_expired
4873,7227,Standard,12,1/14/24,,1/28/24,trial_expired
4874,7229,Standard,12,3/22/24,,4/5/24,trial_expired
4875,7230,Standard,12,12/27/24,,1/10/25,trial_expired
4876,7231,Standard,12,5/6/24,5/20/24,6/5/24,churned
4877,7232,Pro,24,4/3/24,4/17/24,,active
4878,7234,Standard,12,5/31/24,,6/14/24,trial_expired
4879,7236,Standard,12,10/21/24,,11/4/24,trial_expired
4880,7238,Standard,12,8/31/24,,9/14/24,trial_expired
4881,7239,Standard,12,7/10/24,,7/24/24,trial_expired
4882,7240,Standard,12,11/13/24,11/27/24,,active
4883,7241,Pro,24,8/11/24,,8/25/24,trial_expired
4884,7242,Pro,24,4/30/24,,5/14/24,trial_expired
4885,7243,Standard,12,9/25/24,,10/9/24,trial_expired
4886,7244,Standard,12,11/3/24,11/17/24,,active
4887,7248,Pro,24,3/25/24,4/8/24,,active
4888,7250,Standard,12,8/22/24,,9/5/24,trial_expired
4889,7251,Standard,12,7/31/24,,8/14/24,trial_expired
4890,7253,Standard,12,11/15/24,,11/29/24,trial_expired
4891,7254,Standard,12,8/24/24,,9/7/24,trial_expired
4892,7255,Standard,12,7/30/24,8/13/24,,active
4893,7258,Pro,24,12/2/24,,12/16/24,trial_expired
4894,7259,Pro,24,9/28/24,,10/12/24,trial_expired
4895,7260,Standard,12,1/23/24,2/6/24,,active
4896,7261,Pro,24,11/25/24,,12/9/24,trial_expired
4897,7264,Standard,12,1/11/24,,1/25/24,trial_expired
4898,7265,Standard,12,8/9/24,,8/23/24,trial_expired
4899,7268,Standard,12,8/30/24,,9/13/24,trial_expired
4900,7269,Standard,12,12/5/24,12/19/24,,active
4901,7270,Standard,12,5/25/24,,6/8/24,trial_expired
4902,7271,Pro,24,11/17/24,,12/1/24,trial_expired
4903,7272,Standard,12,12/7/24,,12/21/24,trial_expired
4904,7273,Pro,24,1/11/24,1/25/24,,active
4905,7275,Standard,12,9/28/24,,10/12/24,trial_expired
4906,7276,Pro,24,10/15/24,,10/29/24,trial_expired
4907,7277,Standard,12,6/6/24,,6/20/24,trial_expired
4908,7278,Standard,12,9/11/24,,9/25/24,trial_expired
4909,7279,Standard,12,8/25/24,,9/8/24,trial_expired
4910,7281,Standard,12,10/1/24,,10/15/24,trial_expired
4911,7282,Standard,12,2/7/24,2/21/24,,active
4912,7283,Standard,12,3/7/24,,3/21/24,trial_expired
4913,7284,Standard,12,2/27/24,,3/12/24,trial_expired
4914,7285,Standard,12,12/11/24,,12/25/24,trial_expired
4915,7287,Standard,12,10/26/24,,11/9/24,trial_expired
4916,7289,Standard,12,8/14/24,8/28/24,,active
4917,7290,Standard,12,3/21/24,,4/4/24,trial_expired
4918,7291,Pro,24,5/31/24,,6/14/24,trial_expired
4919,7293,Pro,24,11/8/24,,11/22/24,trial_expired
4920,7294,Standard,12,3/3/24,,3/17/24,trial_expired
4921,7295,Standard,12,9/7/24,9/21/24,,active
4922,7296,Pro,24,12/27/24,,1/10/25,trial_expired
4923,7297,Standard,12,9/19/24,,10/3/24,trial_expired
4924,7298,Standard,12,2/4/24,,2/18/24,trial_expired
4925,7299,Standard,12,12/2/24,,12/16/24,trial_expired
4926,7301,Standard,12,7/2/24,,7/16/24,trial_expired
4927,7302,Standard,12,9/10/24,,9/24/24,trial_expired
4928,7303,Standard,12,11/23/24,,12/7/24,trial_expired
4929,7307,Standard,12,2/3/24,,2/17/24,trial_expired
4930,7308,Standard,12,10/24/24,,11/7/24,trial_expired
4931,7310,Pro,24,6/9/24,,6/23/24,trial_expired
4932,7311,Standard,12,6/5/24,,6/19/24,trial_expired
4933,7312,Standard,12,4/25/24,,5/9/24,trial_expired
4934,7313,Pro,24,6/10/24,,6/24/24,trial_expired
4935,7316,Standard,12,3/15/24,,3/29/24,trial_expired
4936,7317,Standard,12,11/19/24,,12/3/24,trial_expired
4937,7318,Standard,12,12/23/24,,1/6/25,trial_expired
4938,7321,Pro,24,1/22/24,,2/5/24,trial_expired
4939,7325,Pro,24,10/4/24,,10/18/24,trial_expired
4940,7326,Standard,12,5/22/24,,6/5/24,trial_expired
4941,7328,Standard,12,6/21/24,7/5/24,,active
4942,7329,Standard,12,4/25/24,,5/9/24,trial_expired
4943,7330,Standard,12,6/19/24,,7/3/24,trial_expired
4944,7335,Standard,12,6/5/24,6/19/24,,active
4945,7337,Standard,12,9/6/24,,9/20/24,trial_expired
4946,7338,Pro,24,7/14/24,7/28/24,8/25/24,churned
4947,7339,Standard,12,2/26/24,3/11/24,,active
4948,7340,Standard,12,12/1/24,,12/15/24,trial_expired
4949,7341,Standard,12,8/2/24,,8/16/24,trial_expired
4950,7342,Pro,24,4/28/24,5/12/24,6/4/24,churned
4951,7343,Standard,12,11/23/24,,12/7/24,trial_expired
4952,7344,Standard,12,1/25/24,,2/8/24,trial_expired
4953,7345,Standard,12,5/10/24,5/24/24,,active
4954,7347,Standard,12,5/19/24,6/2/24,7/1/24,churned
4955,7348,Standard,12,7/10/24,,7/24/24,trial_expired
4956,7349,Pro,24,4/18/24,,5/2/24,trial_expired
4957,7350,Standard,12,2/25/24,,3/10/24,trial_expired
4958,7351,Standard,12,1/18/24,,2/1/24,trial_expired
4959,7352,Pro,24,3/9/24,,3/23/24,trial_expired
4960,7355,Standard,12,7/13/24,,7/27/24,trial_expired
4961,7356,Pro,24,6/5/24,6/19/24,7/6/24,churned
4962,7357,Standard,12,9/28/24,,10/12/24,trial_expired
4963,7364,Standard,12,11/5/24,11/19/24,,active
4964,7366,Pro,24,2/9/24,,2/23/24,trial_expired
4965,7367,Pro,24,3/14/24,3/28/24,,active
4966,7368,Pro,24,10/22/24,11/5/24,,active
4967,7370,Standard,12,12/9/24,12/23/24,,active
4968,7371,Pro,24,5/4/24,,5/18/24,trial_expired
4969,7372,Standard,12,11/9/24,,11/23/24,trial_expired
4970,7373,Standard,12,7/30/24,8/13/24,9/10/24,churned
4971,7374,Standard,12,11/6/24,,11/20/24,trial_expired
4972,7375,Standard,12,8/4/24,,8/18/24,trial_expired
4973,7378,Pro,24,12/17/24,,12/31/24,trial_expired
4974,7379,Standard,12,6/19/24,,7/3/24,trial_expired
4975,7380,Standard,12,5/22/24,6/5/24,,active
4976,7381,Standard,12,5/24/24,6/7/24,7/3/24,churned
4977,7383,Pro,24,12/14/24,12/28/24,,active
4978,7385,Standard,12,2/21/24,3/6/24,,active
4979,7386,Pro,24,10/26/24,,11/9/24,trial_expired
4980,7387,Standard,12,8/4/24,,8/18/24,trial_expired
4981,7389,Standard,12,1/15/24,,1/29/24,trial_expired
4982,7390,Standard,12,4/4/24,4/18/24,,active
4983,7391,Pro,24,4/19/24,5/3/24,5/28/24,churned
4984,7397,Standard,12,6/8/24,6/22/24,7/19/24,churned
4985,7398,Standard,12,5/10/24,,5/24/24,trial_expired
4986,7400,Standard,12,10/19/24,11/2/24,11/23/24,churned
4987,7402,Standard,12,4/17/24,5/1/24,5/19/24,churned
4988,7403,Pro,24,5/12/24,,5/26/24,trial_expired
4989,7404,Pro,24,7/23/24,,8/6/24,trial_expired
4990,7406,Standard,12,1/7/24,,1/21/24,trial_expired
4991,7407,Standard,12,12/18/24,,1/1/25,trial_expired
4992,7412,Standard,12,10/8/24,,10/22/24,trial_expired
4993,7415,Pro,24,9/10/24,9/24/24,10/23/24,churned
4994,7416,Standard,12,11/9/24,,11/23/24,trial_expired
4995,7417,Standard,12,3/29/24,4/12/24,,active
4996,7418,Standard,12,11/21/24,,12/5/24,trial_expired
4997,7420,Standard,12,2/13/24,,2/27/24,trial_expired
4998,7423,Standard,12,4/26/24,,5/10/24,trial_expired
4999,7424,Standard,12,7/15/24,7/29/24,,active
5000,7425,Standard,12,10/12/24,,10/26/24,trial_expired
5001,7426,Standard,12,3/19/24,,4/2/24,trial_expired
5002,7428,Standard,12,3/10/24,3/24/24,,active
5003,7429,Pro,24,8/22/24,,9/5/24,trial_expired
5004,7434,Standard,12,2/29/24,,3/14/24,trial_expired
5005,7435,Standard,12,1/6/24,,1/20/24,trial_expired
5006,7436,Standard,12,6/24/24,7/8/24,,active
5007,7437,Pro,24,2/9/24,2/23/24,3/11/24,churned
5008,7439,Standard,12,4/3/24,,4/17/24,trial_expired
5009,7440,Pro,24,12/6/24,,12/20/24,trial_expired
5010,7441,Pro,24,11/23/24,,12/7/24,trial_expired
5011,7443,Standard,12,9/29/24,,10/13/24,trial_expired
5012,7449,Pro,24,7/8/24,7/22/24,8/10/24,churned
5013,7450,Standard,12,7/14/24,,7/28/24,trial_expired
5014,7451,Standard,12,4/9/24,4/23/24,5/10/24,churned
5015,7452,Standard,12,5/9/24,,5/23/24,trial_expired
5016,7453,Pro,24,6/16/24,6/30/24,,active
5017,7455,Standard,12,12/19/24,,1/2/25,trial_expired
5018,7458,Pro,24,11/1/24,,11/15/24,trial_expired
5019,7460,Pro,24,9/10/24,,9/24/24,trial_expired
5020,7461,Pro,24,7/10/24,7/24/24,,active
5021,7466,Standard,12,1/3/24,,1/17/24,trial_expired
5022,7467,Standard,12,3/30/24,4/13/24,,active
5023,7468,Standard,12,3/18/24,4/1/24,,active
5024,7469,Pro,24,10/23/24,,11/6/24,trial_expired
5025,7470,Standard,12,8/20/24,,9/3/24,trial_expired
5026,7471,Standard,12,3/17/24,,3/31/24,trial_expired
5027,7472,Standard,12,11/2/24,,11/16/24,trial_expired
5028,7473,Standard,12,5/25/24,,6/8/24,trial_expired
5029,7474,Pro,24,7/3/24,7/17/24,,active
5030,7475,Pro,24,6/5/24,,6/19/24,trial_expired
5031,7478,Standard,12,4/23/24,,5/7/24,trial_expired
5032,7479,Pro,24,6/21/24,7/5/24,,active
5033,7480,Pro,24,12/2/24,12/16/24,,active
5034,7481,Standard,12,7/17/24,,7/31/24,trial_expired
5035,7482,Standard,12,12/4/24,12/18/24,1/3/25,churned
5036,7484,Standard,12,10/19/24,11/2/24,,active
5037,7485,Standard,12,4/30/24,,5/14/24,trial_expired
5038,7486,Standard,12,10/24/24,,11/7/24,trial_expired
5039,7487,Standard,12,4/19/24,,5/3/24,trial_expired
5040,7488,Standard,12,1/9/24,,1/23/24,trial_expired
5041,7490,Standard,12,1/11/24,,1/25/24,trial_expired
5042,7492,Standard,12,1/1/25,,1/15/25,trial_expired
5043,7494,Standard,12,2/16/24,,3/1/24,trial_expired
5044,7495,Pro,24,11/28/24,,12/12/24,trial_expired
5045,7496,Standard,12,10/10/24,,10/24/24,trial_expired
5046,7498,Standard,12,7/19/24,8/2/24,,active
5047,7499,Pro,24,9/11/24,,9/25/24,trial_expired
5048,7501,Standard,12,7/19/24,8/2/24,,active
5049,7503,Standard,12,3/20/24,,4/3/24,trial_expired
5050,7505,Pro,24,7/29/24,,8/12/24,trial_expired
5051,7506,Pro,24,10/7/24,,10/21/24,trial_expired
5052,7507,Standard,12,12/20/24,,1/3/25,trial_expired
5053,7508,Pro,24,11/14/24,,11/28/24,trial_expired
5054,7509,Standard,12,8/29/24,9/12/24,,active
5055,7510,Pro,24,8/16/24,,8/30/24,trial_expired
5056,7513,Standard,12,1/27/24,2/10/24,,active
5057,7514,Standard,12,9/23/24,,10/7/24,trial_expired
5058,7515,Standard,12,10/1/24,,10/15/24,trial_expired
5059,7516,Standard,12,7/20/24,8/3/24,8/23/24,churned
5060,7517,Standard,12,11/20/24,,12/4/24,trial_expired
5061,7518,Standard,12,9/16/24,9/30/24,,active
5062,7519,Standard,12,5/28/24,,6/11/24,trial_expired
5063,7520,Pro,24,1/11/24,1/25/24,2/23/24,churned
5064,7521,Standard,12,1/27/24,,2/10/24,trial_expired
5065,7522,Standard,12,5/22/24,6/5/24,,active
5066,7524,Standard,12,3/13/24,,3/27/24,trial_expired
5067,7525,Pro,24,3/22/24,,4/5/24,trial_expired
5068,7526,Standard,12,4/6/24,,4/20/24,trial_expired
5069,7528,Standard,12,10/18/24,,11/1/24,trial_expired
5070,7529,Pro,24,6/3/24,6/17/24,,active
5071,7530,Standard,12,3/13/24,,3/27/24,trial_expired
5072,7532,Standard,12,2/7/24,,2/21/24,trial_expired
5073,7535,Standard,12,5/15/24,5/29/24,,active
5074,7537,Standard,12,7/20/24,8/3/24,,active
5075,7538,Standard,12,11/5/24,,11/19/24,trial_expired
5076,7539,Pro,24,2/25/24,,3/10/24,trial_expired
5077,7540,Standard,12,4/21/24,,5/5/24,trial_expired
5078,7541,Standard,12,12/15/24,,12/29/24,trial_expired
5079,7543,Pro,24,9/8/24,,9/22/24,trial_expired
5080,7545,Standard,12,8/4/24,8/18/24,,active
5081,7547,Standard,12,7/27/24,,8/10/24,trial_expired
5082,7548,Pro,24,1/26/24,,2/9/24,trial_expired
5083,7550,Standard,12,1/4/24,1/18/24,2/8/24,churned
5084,7551,Standard,12,11/24/24,12/8/24,,active
5085,7552,Standard,12,9/14/24,,9/28/24,trial_expired
5086,7554,Standard,12,4/3/24,,4/17/24,trial_expired
5087,7557,Pro,24,5/2/24,,5/16/24,trial_expired
5088,7558,Standard,12,5/12/24,,5/26/24,trial_expired
5089,7559,Standard,12,11/16/24,,11/30/24,trial_expired
5090,7561,Standard,12,12/4/24,,12/18/24,trial_expired
5091,7562,Standard,12,4/30/24,5/14/24,,active
5092,7563,Standard,12,2/22/24,3/7/24,,active
5093,7564,Standard,12,6/26/24,,7/10/24,trial_expired
5094,7565,Pro,24,5/2/24,,5/16/24,trial_expired
5095,7566,Pro,24,11/24/24,,12/8/24,trial_expired
5096,7567,Standard,12,1/16/24,1/30/24,,active
5097,7569,Pro,24,12/1/24,,12/15/24,trial_expired
5098,7570,Pro,24,12/24/24,,1/7/25,trial_expired
5099,7571,Pro,24,9/7/24,,9/21/24,trial_expired
5100,7572,Standard,12,12/17/24,12/31/24,1/27/25,churned
5101,7573,Standard,12,2/2/24,,2/16/24,trial_expired
5102,7574,Standard,12,5/27/24,,6/10/24,trial_expired
5103,7576,Pro,24,12/25/24,,1/8/25,trial_expired
5104,7577,Standard,12,12/1/24,12/15/24,1/7/25,churned
5105,7580,Standard,12,5/30/24,,6/13/24,trial_expired
5106,7582,Pro,24,11/13/24,,11/27/24,trial_expired
5107,7586,Standard,12,6/3/24,,6/17/24,trial_expired
5108,7589,Standard,12,8/29/24,,9/12/24,trial_expired
5109,7590,Standard,12,6/24/24,,7/8/24,trial_expired
5110,7592,Pro,24,12/1/24,12/15/24,1/10/25,churned
5111,7593,Pro,24,11/3/24,,11/17/24,trial_expired
5112,7595,Pro,24,8/26/24,9/9/24,,active
5113,7596,Pro,24,11/26/24,,12/10/24,trial_expired
5114,7597,Standard,12,5/3/24,5/17/24,6/14/24,churned
5115,7598,Pro,24,9/25/24,10/9/24,,active
5116,7599,Standard,12,6/13/24,,6/27/24,trial_expired
5117,7602,Pro,24,12/27/24,1/10/25,2/4/25,churned
5118,7603,Standard,12,7/22/24,,8/5/24,trial_expired
5119,7604,Standard,12,8/13/24,,8/27/24,trial_expired
5120,7605,Standard,12,11/29/24,,12/13/24,trial_expired
5121,7606,Standard,12,12/27/24,,1/10/25,trial_expired
5122,7607,Standard,12,10/22/24,11/5/24,11/26/24,churned
5123,7609,Standard,12,5/11/24,,5/25/24,trial_expired
5124,7610,Standard,12,11/29/24,,12/13/24,trial_expired
5125,7612,Pro,24,10/10/24,,10/24/24,trial_expired
5126,7614,Standard,12,6/17/24,,7/1/24,trial_expired
5127,7615,Standard,12,6/13/24,,6/27/24,trial_expired
5128,7616,Standard,12,11/1/24,,11/15/24,trial_expired
5129,7617,Standard,12,5/2/24,5/16/24,,active
5130,7618,Standard,12,9/21/24,,10/5/24,trial_expired
5131,7619,Standard,12,10/3/24,10/17/24,11/3/24,churned
5132,7620,Standard,12,11/13/24,,11/27/24,trial_expired
5133,7622,Pro,24,10/8/24,10/22/24,,active
5134,7625,Standard,12,6/16/24,6/30/24,,active
5135,7626,Standard,12,1/25/24,2/8/24,,active
5136,7627,Standard,12,12/16/24,12/30/24,1/23/25,churned
5137,7628,Pro,24,11/29/24,12/13/24,12/30/24,churned
5138,7629,Standard,12,1/22/24,,2/5/24,trial_expired
5139,7630,Standard,12,11/9/24,,11/23/24,trial_expired
5140,7632,Standard,12,9/24/24,10/8/24,10/28/24,churned
5141,7634,Pro,24,8/12/24,8/26/24,,active
5142,7637,Standard,12,7/15/24,7/29/24,,active
5143,7638,Standard,12,12/16/24,,12/30/24,trial_expired
5144,7639,Pro,24,8/12/24,8/26/24,,active
5145,7640,Standard,12,5/30/24,,6/13/24,trial_expired
5146,7641,Standard,12,1/14/24,,1/28/24,trial_expired
5147,7642,Standard,12,12/5/24,,12/19/24,trial_expired
5148,7644,Standard,12,9/27/24,,10/11/24,trial_expired
5149,7646,Standard,12,4/16/24,4/30/24,5/20/24,churned
5150,7648,Pro,24,6/5/24,,6/19/24,trial_expired
5151,7650,Standard,12,9/25/24,,10/9/24,trial_expired
5152,7651,Standard,12,11/4/24,,11/18/24,trial_expired
5153,7652,Pro,24,4/4/24,,4/18/24,trial_expired
5154,7653,Standard,12,7/28/24,,8/11/24,trial_expired
5155,7655,Standard,12,3/30/24,4/13/24,,active
5156,7656,Pro,24,10/15/24,,10/29/24,trial_expired
5157,7657,Standard,12,10/27/24,,11/10/24,trial_expired
5158,7659,Standard,12,3/2/24,3/16/24,,active
5159,7660,Pro,24,8/5/24,,8/19/24,trial_expired
5160,7662,Pro,24,12/29/24,,1/12/25,trial_expired
5161,7664,Standard,12,12/12/24,,12/26/24,trial_expired
5162,7666,Standard,12,6/30/24,,7/14/24,trial_expired
5163,7667,Standard,12,10/19/24,,11/2/24,trial_expired
5164,7668,Standard,12,5/28/24,,6/11/24,trial_expired
5165,7669,Standard,12,9/3/24,,9/17/24,trial_expired
5166,7670,Standard,12,7/22/24,,8/5/24,trial_expired
5167,7675,Pro,24,7/5/24,7/19/24,,active
5168,7677,Pro,24,4/19/24,,5/3/24,trial_expired
5169,7678,Standard,12,12/19/24,,1/2/25,trial_expired
5170,7679,Standard,12,12/3/24,12/17/24,,active
5171,7680,Standard,12,12/22/24,1/5/25,,active
5172,7683,Standard,12,6/30/24,7/14/24,,active
5173,7686,Standard,12,11/9/24,,11/23/24,trial_expired
5174,7687,Standard,12,7/15/24,,7/29/24,trial_expired
5175,7688,Standard,12,9/15/24,,9/29/24,trial_expired
5176,7689,Standard,12,6/2/24,,6/16/24,trial_expired
5177,7691,Standard,12,1/16/24,,1/30/24,trial_expired
5178,7692,Standard,12,6/18/24,,7/2/24,trial_expired
5179,7693,Standard,12,6/14/24,,6/28/24,trial_expired
5180,7699,Pro,24,2/19/24,,3/4/24,trial_expired
5181,7700,Standard,12,8/14/24,,8/28/24,trial_expired
5182,7703,Pro,24,8/5/24,,8/19/24,trial_expired
5183,7704,Pro,24,9/4/24,,9/18/24,trial_expired
5184,7706,Standard,12,7/20/24,,8/3/24,trial_expired
5185,7707,Standard,12,3/17/24,,3/31/24,trial_expired
5186,7708,Pro,24,7/4/24,,7/18/24,trial_expired
5187,7709,Standard,12,5/30/24,,6/13/24,trial_expired
5188,7710,Standard,12,9/14/24,,9/28/24,trial_expired
5189,7711,Pro,24,6/23/24,,7/7/24,trial_expired
5190,7712,Pro,24,10/20/24,11/3/24,11/23/24,churned
5191,7713,Standard,12,6/19/24,7/3/24,,active
5192,7715,Standard,12,4/22/24,,5/6/24,trial_expired
5193,7716,Standard,12,1/22/24,,2/5/24,trial_expired
5194,7717,Standard,12,7/30/24,,8/13/24,trial_expired
5195,7719,Standard,12,10/19/24,,11/2/24,trial_expired
5196,7720,Standard,12,6/25/24,,7/9/24,trial_expired
5197,7721,Pro,24,3/22/24,4/5/24,4/27/24,churned
5198,7722,Pro,24,11/18/24,12/2/24,,active
5199,7724,Pro,24,6/10/24,6/24/24,,active
5200,7725,Standard,12,11/16/24,,11/30/24,trial_expired
5201,7727,Standard,12,2/21/24,,3/6/24,trial_expired
5202,7729,Standard,12,8/21/24,,9/4/24,trial_expired
5203,7732,Standard,12,6/26/24,,7/10/24,trial_expired
5204,7733,Standard,12,5/17/24,5/31/24,,active
5205,7734,Standard,12,4/10/24,4/24/24,,active
5206,7736,Pro,24,6/9/24,,6/23/24,trial_expired
5207,7737,Standard,12,10/9/24,10/23/24,11/15/24,churned
5208,7738,Pro,24,6/25/24,,7/9/24,trial_expired
5209,7740,Pro,24,6/26/24,,7/10/24,trial_expired
5210,7741,Standard,12,7/21/24,8/4/24,,active
5211,7742,Pro,24,7/1/24,,7/15/24,trial_expired
5212,7743,Standard,12,11/1/24,,11/15/24,trial_expired
5213,7749,Standard,12,4/29/24,,5/13/24,trial_expired
5214,7750,Pro,24,10/31/24,,11/14/24,trial_expired
