user_id,variant,signup_date,device,country,acquisition_channel,pre_engagement_7d,trial_started,converted,retained,plan,revenue
2229,B,2024-01-17,mobile,NULL,Organic,9,1,0,0,Standard,0
2230,A,2024-09-08,mobile,IN,Social,8,1,0,0,Standard,0
2231,B,2024-05-17,desktop,US,Paid Search,5,1,0,0,Standard,0
2232,B,2024-09-09,mobile,IN,Email,4,1,0,0,Standard,0
2233,A,2024-02-10,desktop,UK,Organic,14,1,1,1,Pro,264.00
2234,A,2024-12-15,mobile,US,Referral,8,1,0,0,Standard,0
2235,B,2024-10-10,desktop,BR,Paid Search,7,0,0,0,NULL,0
2236,A,2024-11-21,desktop,US,Paid Search,12,0,0,0,NULL,0
2237,A,2024-02-27,mobile,US,Social,5,1,0,0,Standard,0
2238,B,2024-05-10,mobile,US,Email,6,1,1,1,Pro,192.00
2239,B,2024-05-29,mobile,US,Organic,6,1,1,1,Standard,84.00
2240,A,2024-07-29,mobile,US,Paid Search,6,1,0,0,Standard,0
2241,B,2024-05-01,mobile,IN,Social,7,1,1,1,Standard,96.00
2242,B,2024-01-26,desktop,DE,Email,16,1,0,0,Standard,0
2243,B,2024-05-29,desktop,US,Referral,10,1,0,0,Standard,0
2244,A,2024-04-15,desktop,US,Paid Search,8,1,0,0,Standard,0
2245,B,2024-06-04,desktop,US,Organic,13,1,1,1,Standard,84.00
2246,B,2024-03-23,mobile,US,Email,5,1,1,0,Standard,12.00
2247,A,2024-04-18,desktop,US,Paid Search,8,1,0,0,Standard,0
2248,B,2024-08-30,mobile,US,Paid Search,8,1,1,1,Standard,48.00
2249,A,2024-06-05,mobile,US,Social,10,1,0,0,Standard,0
2250,B,2024-05-20,mobile,US,Organic,3,0,0,0,NULL,0
2251,B,2024-07-28,mobile,BR,Paid Search,7,1,0,0,Standard,0
2252,A,2024-10-18,mobile,US,Referral,11,1,0,0,Pro,0
2253,A,2024-06-02,mobile,CA,Email,7,1,0,0,Standard,0
2254,B,2024-08-16,mobile,US,Social,10,1,1,1,Standard,60.00
2255,A,2024-12-20,desktop,IN,Paid Search,9,0,0,0,NULL,0
2256,B,2024-07-24,mobile,US,Social,6,1,0,0,Standard,0
2257,A,2024-12-02,desktop,US,Referral,9,1,0,0,Standard,0
2258,B,2024-10-25,desktop,US,Paid Search,13,0,0,0,NULL,0
2259,A,2024-01-26,mobile,NULL,Paid Search,12,1,1,0,Standard,12.00
2260,B,2024-06-20,desktop,BR,Email,12,1,0,0,Standard,0
2261,A,2024-09-23,desktop,IN,Paid Search,10,1,0,0,Standard,0
2262,B,2024-12-26,desktop,UK,Paid Search,15,1,0,0,Pro,0
2263,A,2024-07-01,mobile,IN,Referral,7,1,1,0,Pro,24.00
2264,B,2024-02-09,desktop,BR,Social,7,1,0,0,Standard,0
2265,A,2024-08-07,mobile,IN,Paid Search,9,1,1,0,Pro,24.00
2266,B,2024-02-23,mobile,US,Social,3,1,0,0,Standard,0
2267,A,2024-10-11,desktop,UK,Social,10,1,0,0,Standard,0
2268,B,2024-07-19,mobile,DE,Social,11,0,0,0,NULL,0
2269,A,2024-10-02,mobile,DE,Social,9,1,1,0,Pro,24.00
2270,B,2024-11-19,mobile,CA,Paid Search,16,0,0,0,NULL,0
2271,B,2024-08-30,mobile,US,Social,9,0,0,0,NULL,0
2272,B,2024-08-25,mobile,IN,Organic,12,1,0,0,Standard,0
2273,B,2024-10-12,desktop,IN,Organic,13,1,0,0,Standard,0
2274,B,2024-11-10,desktop,BR,Paid Search,2,1,0,0,Pro,0
2275,B,2024-11-19,mobile,US,Referral,15,1,0,0,Pro,0
2276,A,2024-01-16,desktop,IN,Paid Search,4,0,0,0,NULL,0
2277,B,2024-08-05,desktop,CA,Organic,6,1,1,1,Pro,120.00
2278,A,2024-03-31,mobile,US,Paid Search,13,1,0,0,Standard,0
2279,B,2024-11-16,mobile,DE,Referral,8,1,0,0,Pro,0
2280,B,2024-09-06,desktop,UK,Paid Search,10,1,0,0,Pro,0
2281,B,2024-06-17,mobile,US,Referral,6,1,1,1,Standard,84.00
2282,A,2024-03-19,mobile,UK,Referral,9,0,0,0,NULL,0
2283,B,2024-05-17,desktop,UK,Organic,7,0,0,0,NULL,0
2284,A,2024-09-25,desktop,US,Email,7,1,0,0,Standard,0
2285,B,2024-03-26,mobile,BR,Organic,9,1,1,1,Standard,108.00
2286,A,2024-02-09,mobile,IN,Social,9,0,0,0,NULL,0
2287,B,2024-11-25,desktop,IN,Organic,6,0,0,0,NULL,0
2288,B,2024-10-15,desktop,UK,Social,9,1,1,0,Standard,12.00
2289,A,2024-03-24,desktop,US,Social,7,0,0,0,NULL,0
2290,A,2024-04-30,mobile,IN,Organic,6,0,0,0,NULL,0
2291,A,2024-12-22,desktop,US,Email,5,1,0,0,Pro,0
2292,A,2024-09-26,mobile,DE,Paid Search,8,1,0,0,Standard,0
2293,A,2024-08-24,mobile,DE,Social,6,1,0,0,Standard,0
2294,B,2024-05-06,mobile,CA,Organic,6,1,0,0,Standard,0
2295,A,2024-05-02,desktop,US,Paid Search,13,1,0,0,Standard,0
2296,B,2024-01-17,desktop,IN,Referral,6,1,0,0,Standard,0
2297,A,2024-10-03,mobile,BR,Paid Search,8,1,0,0,Standard,0
2298,A,2024-01-19,desktop,US,Social,7,0,0,0,NULL,0
2299,A,2024-01-03,desktop,US,Social,5,0,0,0,NULL,0
2300,A,2024-10-04,desktop,US,Referral,6,1,0,0,Standard,0
2301,A,2024-12-14,mobile,US,Paid Search,8,0,0,0,NULL,0
2302,B,2024-10-13,mobile,US,Email,12,1,1,1,Standard,36.00
2303,A,2024-07-06,mobile,US,Social,9,1,0,0,Pro,0
2304,A,2024-07-11,desktop,IN,Social,8,1,0,0,Pro,0
2305,B,2024-06-23,desktop,IN,Organic,14,1,1,1,Standard,72.00
2306,B,2024-05-12,mobile,IN,Organic,9,0,0,0,NULL,0
2307,A,2024-07-24,mobile,IN,Organic,11,1,0,0,Standard,0
2308,A,2024-06-21,desktop,DE,Social,13,0,0,0,NULL,0
2309,B,2024-08-20,mobile,DE,Organic,13,1,0,0,Standard,0
2310,B,2024-11-28,mobile,US,Paid Search,14,0,0,0,NULL,0
2311,B,2024-12-29,mobile,IN,Paid Search,7,0,0,0,NULL,0
2312,B,2024-02-03,mobile,DE,Organic,16,1,0,0,Standard,0
2313,B,2024-06-04,mobile,US,Referral,10,1,0,0,Pro,0
2314,A,2024-03-16,desktop,US,Social,3,0,0,0,NULL,0
2315,A,2024-05-22,mobile,IN,Email,10,0,0,0,NULL,0
2316,A,2024-04-28,desktop,IN,Paid Search,5,0,0,0,NULL,0
2317,A,2024-03-14,mobile,IN,Paid Search,7,1,0,0,Standard,0
2318,A,2024-10-15,desktop,US,Organic,3,1,0,0,Standard,0
2319,B,2024-07-15,mobile,IN,Social,9,1,1,0,Standard,12.00
2320,B,2024-12-05,mobile,BR,Email,13,0,0,0,NULL,0
2321,A,2024-01-15,mobile,BR,Paid Search,7,0,0,0,NULL,0
2322,A,2024-01-29,desktop,UK,Organic,6,1,0,0,Standard,0
2323,A,2024-06-11,mobile,BR,Email,8,1,0,0,Standard,0
2324,B,2024-02-04,mobile,CA,Organic,5,0,0,0,NULL,0
2325,B,2024-04-18,mobile,US,Organic,11,1,0,0,Pro,0
2326,A,2024-12-26,desktop,UK,Paid Search,9,1,1,0,Standard,12.00
2327,A,2024-03-28,desktop,BR,Paid Search,6,1,0,0,Standard,0
2328,A,2024-03-23,mobile,UK,Paid Search,8,1,0,0,Standard,0
2329,A,2024-08-11,mobile,CA,Referral,17,1,0,0,Standard,0
2330,B,2024-07-15,mobile,UK,Social,8,0,0,0,NULL,0
2331,A,2024-08-14,desktop,US,Organic,12,1,1,0,Standard,12.00
2332,B,2024-06-01,mobile,US,Referral,12,0,0,0,NULL,0
2333,B,2024-11-05,mobile,CA,Paid Search,3,1,1,0,Standard,12.00
2334,B,2024-02-28,mobile,US,Paid Search,13,1,1,1,Standard,120.00
2335,B,2024-06-20,desktop,IN,Paid Search,7,1,0,0,Standard,0
2336,A,2024-09-20,mobile,US,Paid Search,17,0,0,0,NULL,0
2337,B,2024-11-19,mobile,US,Email,5,0,0,0,NULL,0
2338,B,2024-05-29,desktop,US,Paid Search,12,1,0,0,Standard,0
2339,A,2024-08-09,desktop,IN,Paid Search,7,1,0,0,Standard,0
2340,B,2024-01-30,desktop,US,Social,8,1,1,1,Pro,264.00
2341,B,2024-03-12,mobile,BR,Organic,11,1,1,0,Standard,12.00
2342,B,2024-01-30,mobile,BR,Paid Search,15,0,0,0,NULL,0
2343,A,2024-10-03,mobile,US,Paid Search,9,1,0,0,Standard,0
2344,B,2024-04-28,mobile,US,Paid Search,12,1,0,0,Standard,0
2345,A,2024-10-02,desktop,US,Paid Search,15,0,0,0,NULL,0
2346,A,2024-01-29,desktop,IN,Referral,10,1,1,1,Standard,132.00
2347,A,2024-11-17,desktop,IN,Organic,6,1,0,0,Pro,0
2348,B,2024-11-08,desktop,US,Paid Search,11,0,0,0,NULL,0
2349,B,2024-02-07,desktop,UK,Social,10,0,0,0,NULL,0
2350,B,2024-01-11,desktop,US,Paid Search,7,1,0,0,Pro,0
2351,B,2024-01-25,mobile,IN,Organic,15,0,0,0,NULL,0
2352,A,2024-11-14,desktop,CA,Paid Search,5,1,0,0,Standard,0
2353,B,2024-04-07,mobile,US,Paid Search,13,1,1,1,Standard,108.00
2354,A,2024-08-02,mobile,DE,Organic,10,0,0,0,NULL,0
2355,B,2024-06-19,desktop,US,Paid Search,10,1,0,0,Pro,0
2356,A,2024-10-26,desktop,IN,Paid Search,14,1,0,0,Pro,0
2357,A,2024-07-12,desktop,BR,Organic,14,0,0,0,NULL,0
2358,B,2024-07-16,mobile,BR,Social,11,1,0,0,Pro,0
2359,B,2024-12-27,desktop,CA,Organic,10,1,0,0,Standard,0
2360,A,2024-03-04,mobile,UK,Paid Search,8,0,0,0,NULL,0
2361,B,2024-11-06,mobile,IN,Organic,8,1,0,0,Standard,0
2362,A,2024-01-23,mobile,US,Organic,13,1,0,0,Standard,0
2363,B,2024-07-08,mobile,IN,Organic,10,0,0,0,NULL,0
2364,A,2024-11-24,mobile,US,Organic,7,0,0,0,NULL,0
2365,A,2024-09-12,desktop,DE,Organic,9,1,0,0,Pro,0
2366,A,2024-09-19,mobile,US,Email,4,0,0,0,NULL,0
2367,A,2024-04-18,desktop,UK,Social,6,1,0,0,Standard,0
2368,A,2024-06-16,mobile,DE,Paid Search,8,1,1,0,Standard,12.00
2369,B,2024-05-28,desktop,US,Social,3,1,0,0,Pro,0
2370,A,2024-07-24,mobile,IN,Organic,16,1,1,1,Pro,120.00
2371,A,2024-07-02,mobile,IN,Social,11,1,1,1,Standard,72.00
2372,B,2024-05-13,mobile,US,Referral,11,1,1,1,Standard,96.00
2373,B,2024-05-05,mobile,UK,Referral,10,1,0,0,Standard,0
2374,A,2024-04-13,mobile,IN,Organic,8,0,0,0,NULL,0
2375,B,2024-05-27,desktop,IN,Social,12,0,0,0,NULL,0
2376,B,2024-03-04,mobile,US,Organic,14,1,1,1,Pro,240.00
2377,B,2024-11-20,mobile,US,Referral,5,1,0,0,Standard,0
2378,A,2024-08-21,desktop,US,Organic,11,1,0,0,Pro,0
2379,A,2024-02-26,mobile,UK,Paid Search,8,0,0,0,NULL,0
2380,B,2024-09-22,desktop,CA,Organic,5,1,0,0,Pro,0
2381,A,2024-11-12,desktop,US,Paid Search,9,1,0,0,Standard,0
2382,B,2024-04-08,mobile,US,Paid Search,8,0,0,0,NULL,0
2383,B,2024-03-04,desktop,BR,Organic,3,1,0,0,Standard,0
2384,B,2024-01-04,mobile,IN,Organic,8,0,0,0,NULL,0
2385,B,2024-01-21,mobile,CA,Paid Search,16,0,0,0,NULL,0
2386,B,2024-10-15,mobile,NULL,Paid Search,7,1,0,0,Standard,0
2387,B,2024-12-26,mobile,US,Organic,7,1,0,0,Standard,0
2388,B,2024-01-20,desktop,US,Email,12,1,1,0,Pro,24.00
2389,B,2024-10-10,desktop,CA,Organic,8,1,1,0,Standard,12.00
2390,B,2024-01-31,desktop,IN,Social,5,1,0,0,Pro,0
2391,A,2024-08-18,mobile,DE,Organic,5,1,1,0,Pro,24.00
2392,B,2024-10-13,desktop,NULL,Paid Search,6,1,1,1,Pro,72.00
2393,B,2024-05-25,mobile,IN,Paid Search,7,0,0,0,NULL,0
2394,B,2024-01-05,mobile,IN,Organic,11,1,0,0,Standard,0
2395,A,2024-08-19,mobile,US,Email,10,1,0,0,Standard,0
2396,B,2024-12-28,desktop,US,Organic,11,0,0,0,NULL,0
2397,A,2024-04-16,mobile,IN,Organic,8,0,0,0,NULL,0
2398,B,2024-03-20,desktop,US,Referral,16,0,0,0,NULL,0
2399,A,2024-02-22,desktop,DE,Social,12,0,0,0,NULL,0
2400,A,2024-08-05,mobile,US,Referral,12,0,0,0,NULL,0
2401,A,2024-08-19,desktop,DE,Organic,8,1,0,0,Standard,0
2402,B,2024-10-25,mobile,IN,Email,7,0,0,0,NULL,0
2403,A,2024-10-12,desktop,CA,Organic,9,0,0,0,NULL,0
2404,A,2024-11-26,mobile,IN,Organic,6,0,0,0,NULL,0
2405,A,2024-10-29,mobile,CA,Social,7,1,1,1,Standard,24.00
2406,A,2024-04-12,desktop,US,Email,7,1,1,0,Standard,12.00
2407,A,2024-08-05,desktop,US,Email,8,0,0,0,NULL,0
2408,A,2024-05-01,mobile,UK,Organic,10,1,0,0,Pro,0
2409,A,2024-05-14,mobile,US,Social,6,1,0,0,Pro,0
2410,A,2024-12-09,mobile,IN,Paid Search,11,0,0,0,NULL,0
2411,B,2024-09-18,desktop,US,Social,6,0,0,0,NULL,0
2412,A,2024-12-23,mobile,UK,Social,5,0,0,0,NULL,0
2413,B,2024-06-16,desktop,CA,Organic,12,1,1,1,Pro,168.00
2414,A,2024-07-30,mobile,IN,Paid Search,11,1,0,0,Pro,0
2415,B,2024-07-11,mobile,US,Social,5,1,0,0,Standard,0
2416,A,2024-02-15,desktop,UK,Organic,17,0,0,0,NULL,0
2417,B,2024-04-08,mobile,DE,Email,12,1,0,0,Standard,0
2418,A,2024-07-26,mobile,US,Social,9,0,0,0,NULL,0
2419,B,2024-01-30,desktop,US,Social,13,1,1,1,Standard,132.00
2420,B,2024-12-09,mobile,IN,Organic,6,0,0,0,NULL,0
2421,A,2024-02-22,desktop,IN,Social,6,0,0,0,NULL,0
2422,B,2024-03-23,desktop,IN,Social,3,1,0,0,Standard,0
2423,B,2024-10-16,desktop,IN,Organic,8,1,0,0,Standard,0
2424,A,2024-02-11,mobile,UK,Paid Search,7,0,0,0,NULL,0
2425,A,2024-11-29,mobile,BR,Social,6,0,0,0,NULL,0
2426,A,2024-10-02,mobile,US,Organic,4,1,0,0,Pro,0
2427,B,2024-01-30,mobile,US,Paid Search,9,1,0,0,Standard,0
2428,A,2024-09-21,desktop,BR,Paid Search,6,0,0,0,NULL,0
2429,A,2024-08-31,mobile,BR,Organic,6,0,0,0,NULL,0
2430,A,2024-10-13,mobile,IN,Organic,9,1,0,0,Standard,0
2431,A,2024-11-05,desktop,IN,Paid Search,13,1,0,0,Standard,0
2432,A,2024-09-30,desktop,NULL,Organic,8,1,1,1,Standard,36.00
2433,A,2024-08-15,desktop,IN,Social,13,1,0,0,Standard,0
2434,A,2024-05-11,desktop,CA,Referral,10,0,0,0,NULL,0
2435,A,2024-09-23,mobile,IN,Organic,11,1,0,0,Pro,0
2436,A,2024-12-17,desktop,CA,Paid Search,9,1,0,0,Standard,0
2437,A,2024-08-16,desktop,CA,Organic,12,0,0,0,NULL,0
2438,A,2024-09-12,mobile,US,Referral,15,1,1,1,Standard,48.00
2439,B,2024-06-23,mobile,UK,Social,14,1,0,0,Standard,0
2440,B,2024-10-13,mobile,IN,Social,12,1,0,0,Standard,0
2441,B,2024-12-30,mobile,BR,Organic,10,1,1,1,Pro,24.00
2442,A,2024-03-08,mobile,IN,Paid Search,5,1,0,0,Standard,0
2443,A,2024-03-25,desktop,CA,Social,5,1,0,0,Standard,0
2444,B,2024-07-30,mobile,US,Email,6,1,0,0,Standard,0
2445,A,2024-07-09,desktop,UK,Email,10,0,0,0,NULL,0
2446,A,2024-08-10,mobile,US,Email,13,1,0,0,Standard,0
2447,A,2024-01-22,mobile,UK,Paid Search,10,1,1,0,Standard,12.00
2448,B,2024-06-11,desktop,US,Social,4,1,0,0,Pro,0
2449,A,2024-08-14,mobile,UK,Paid Search,7,0,0,0,NULL,0
2450,B,2024-08-15,desktop,IN,Paid Search,9,1,0,0,Standard,0
2451,B,2024-09-09,mobile,CA,Referral,14,1,0,0,Pro,0
2452,A,2024-10-01,mobile,US,Paid Search,8,1,0,0,Standard,0
2453,A,2024-09-04,mobile,US,Organic,14,1,0,0,Standard,0
2454,B,2024-10-24,desktop,IN,Paid Search,23,1,1,0,Pro,24.00
2455,B,2024-08-29,mobile,US,Paid Search,8,0,0,0,NULL,0
2456,A,2024-07-30,desktop,US,Paid Search,13,1,0,0,Standard,0
2457,B,2024-08-22,mobile,IN,Organic,5,1,1,1,Standard,48.00
2458,A,2024-02-13,mobile,IN,Organic,14,1,0,0,Standard,0
2459,A,2024-04-22,mobile,CA,Organic,11,0,0,0,NULL,0
2460,B,2024-07-26,mobile,US,Referral,15,1,0,0,Pro,0
2461,B,2024-11-20,mobile,US,Paid Search,6,0,0,0,NULL,0
2462,A,2024-09-17,desktop,IN,Social,5,0,0,0,NULL,0
2463,A,2024-02-08,desktop,DE,Paid Search,4,1,1,0,Pro,24.00
2464,A,2024-08-18,desktop,US,Social,5,1,1,0,Standard,12.00
2465,B,2024-04-02,desktop,CA,Email,11,1,0,0,Standard,0
2466,B,2024-10-05,desktop,DE,Email,10,1,1,1,Standard,36.00
2467,A,2024-11-05,mobile,US,Organic,11,0,0,0,NULL,0
2468,A,2024-08-18,desktop,UK,Social,8,0,0,0,NULL,0
2469,B,2024-08-17,mobile,US,Paid Search,8,1,0,0,Standard,0
2470,A,2024-05-17,desktop,CA,Email,16,0,0,0,NULL,0
2471,A,2024-06-26,desktop,US,Paid Search,5,1,0,0,Standard,0
2472,B,2024-11-17,mobile,UK,Organic,11,1,0,0,Standard,0
2473,A,2024-10-02,desktop,BR,Organic,14,1,0,0,Standard,0
2474,A,2024-07-23,mobile,US,Social,11,0,0,0,NULL,0
2475,B,2024-05-29,mobile,UK,Social,12,1,0,0,Standard,0
2476,B,2024-01-22,desktop,IN,Organic,8,1,0,0,Standard,0
2477,B,2024-03-01,mobile,UK,Paid Search,8,1,0,0,Pro,0
2478,B,2024-03-21,mobile,US,Social,10,1,0,0,Standard,0
2479,A,2024-05-30,desktop,US,Email,9,0,0,0,NULL,0
2480,A,2024-12-13,mobile,DE,Paid Search,7,0,0,0,NULL,0
2481,A,2024-07-18,mobile,US,Social,9,1,0,0,Pro,0
2482,A,2024-04-07,mobile,UK,Organic,5,1,0,0,Pro,0
2483,B,2024-02-14,mobile,UK,Organic,16,1,0,0,Standard,0
2484,B,2024-05-17,mobile,US,Paid Search,8,1,0,0,Standard,0
2485,B,2024-11-01,mobile,IN,Social,11,1,0,0,Pro,0
2486,A,2024-06-03,desktop,US,Paid Search,6,0,0,0,NULL,0
2487,B,2024-10-18,desktop,US,Social,14,1,0,0,Standard,0
2488,A,2024-10-28,mobile,DE,Paid Search,10,1,0,0,Standard,0
2489,B,2024-02-17,desktop,UK,Referral,12,1,0,0,Standard,0
2490,A,2024-08-23,desktop,US,Organic,10,1,1,0,Standard,12.00
2491,B,2024-12-18,mobile,IN,Social,9,1,0,0,Pro,0
2492,B,2024-06-10,desktop,UK,Paid Search,5,1,0,0,Standard,0
2493,A,2024-01-23,mobile,US,Organic,7,1,1,0,Pro,24.00
2494,A,2024-12-06,mobile,US,Organic,5,0,0,0,NULL,0
2495,B,2024-11-23,mobile,NULL,Referral,3,1,1,1,Standard,12.00
2496,A,2024-07-24,mobile,US,Organic,12,1,0,0,Pro,0
2497,A,2024-08-04,mobile,US,Paid Search,10,0,0,0,NULL,0
2498,A,2024-03-29,mobile,IN,Paid Search,9,0,0,0,NULL,0
2499,B,2024-11-03,mobile,CA,Paid Search,8,0,0,0,NULL,0
2500,B,2024-07-16,desktop,CA,Paid Search,8,0,0,0,NULL,0
2501,A,2024-01-15,mobile,IN,Paid Search,4,1,0,0,Standard,0
2502,B,2024-09-18,mobile,CA,Paid Search,5,1,0,0,Standard,0
2503,B,2024-12-15,mobile,US,Organic,10,1,0,0,Pro,0
2504,A,2024-11-06,mobile,US,Paid Search,5,1,1,1,Standard,24.00
2505,B,2024-04-24,mobile,CA,Organic,9,1,0,0,Pro,0
2506,A,2024-01-23,mobile,US,Social,7,1,0,0,Standard,0
2507,B,2024-12-12,mobile,US,Social,7,1,0,0,Pro,0
2508,A,2024-12-11,mobile,US,Organic,8,1,0,0,Standard,0
2509,B,2024-07-28,desktop,IN,Paid Search,4,1,1,0,Standard,12.00
2510,B,2024-09-04,desktop,IN,Organic,7,0,0,0,NULL,0
2511,A,2024-07-02,mobile,US,Paid Search,8,0,0,0,NULL,0
2512,A,2024-06-17,desktop,US,Organic,8,1,0,0,Standard,0
2513,B,2024-02-20,desktop,BR,Email,10,1,1,1,Pro,264.00
2514,A,2024-02-11,desktop,US,Referral,11,1,0,0,Standard,0
2515,A,2024-04-06,mobile,IN,Email,11,1,1,1,Standard,108.00
2516,B,2024-11-08,desktop,US,Paid Search,9,1,1,1,Standard,24.00
2517,B,2024-03-02,mobile,IN,Paid Search,8,1,1,0,Pro,24.00
2518,B,2024-04-04,mobile,DE,Paid Search,9,1,0,0,Standard,0
2519,B,2024-08-02,desktop,DE,Paid Search,5,0,0,0,NULL,0
2520,B,2024-03-30,desktop,IN,Paid Search,13,1,0,0,Standard,0
2521,A,2024-03-09,desktop,IN,Email,10,1,0,0,Standard,0
2522,A,2024-08-07,desktop,IN,Organic,10,0,0,0,NULL,0
2523,B,2024-05-28,mobile,DE,Email,12,0,0,0,NULL,0
2524,B,2024-08-29,desktop,US,Social,9,1,0,0,Standard,0
2525,A,2024-12-03,desktop,BR,Social,5,0,0,0,NULL,0
2526,A,2024-03-04,mobile,CA,Email,17,0,0,0,NULL,0
2527,B,2024-12-03,mobile,IN,Paid Search,12,0,0,0,NULL,0
2528,B,2024-11-29,mobile,UK,Social,7,1,0,0,Pro,0
2529,A,2024-11-06,desktop,BR,Referral,5,1,0,0,Standard,0
2530,A,2024-08-31,desktop,US,Referral,8,0,0,0,NULL,0
2531,A,2024-08-27,mobile,BR,Referral,7,1,0,0,Standard,0
2532,A,2024-09-03,mobile,US,Email,8,0,0,0,NULL,0
2533,A,2024-09-20,mobile,BR,Email,10,0,0,0,NULL,0
2534,B,2024-01-08,desktop,US,Paid Search,14,1,1,1,Standard,144.00
2535,B,2024-12-17,mobile,UK,Paid Search,9,0,0,0,NULL,0
2536,B,2024-08-15,desktop,US,Paid Search,8,1,0,0,Standard,0
2537,A,2024-10-21,desktop,IN,Social,3,0,0,0,NULL,0
2538,B,2024-06-01,desktop,US,Paid Search,8,1,1,0,Standard,12.00
2539,B,2024-01-06,desktop,US,Referral,13,1,1,1,Pro,288.00
2540,B,2024-07-19,desktop,CA,Organic,11,1,0,0,Standard,0
2541,A,2024-07-18,mobile,BR,Email,10,0,0,0,NULL,0
2542,A,2024-06-23,desktop,UK,Social,15,0,0,0,NULL,0
2543,B,2024-05-18,mobile,DE,Organic,8,1,1,0,Pro,24.00
2544,A,2024-04-13,mobile,US,Organic,15,1,0,0,Standard,0
2545,B,2024-07-26,desktop,IN,Social,16,1,1,1,Standard,60.00
2546,B,2024-05-31,mobile,IN,Paid Search,10,0,0,0,NULL,0
2547,A,2024-12-21,desktop,DE,Organic,8,0,0,0,NULL,0
2548,A,2024-03-13,mobile,IN,Email,6,0,0,0,NULL,0
2549,B,2024-05-10,mobile,DE,Referral,9,1,0,0,Standard,0
2550,A,2024-04-30,mobile,DE,Email,9,1,0,0,Pro,0
2551,A,2024-07-31,mobile,US,Organic,9,1,0,0,Standard,0
2552,A,2024-07-16,mobile,CA,Referral,12,1,1,1,Standard,72.00
2553,A,2024-09-05,mobile,DE,Email,14,0,0,0,NULL,0
2554,B,2024-12-15,desktop,US,Social,7,0,0,0,NULL,0
2555,A,2024-04-27,mobile,CA,Email,8,1,1,1,Standard,96.00
2556,B,2024-09-21,desktop,US,Social,4,1,0,0,Standard,0
2557,A,2024-01-11,mobile,IN,Paid Search,10,1,0,0,Standard,0
2558,B,2024-04-18,mobile,UK,Paid Search,15,1,0,0,Standard,0
2559,A,2024-07-03,desktop,US,Social,4,1,1,0,Standard,12.00
2560,B,2024-01-14,desktop,DE,Social,12,0,0,0,NULL,0
2561,A,2024-08-27,mobile,UK,Social,9,0,0,0,NULL,0
2562,A,2024-09-17,mobile,IN,Organic,9,1,1,0,Standard,12.00
2563,A,2024-10-09,mobile,DE,Referral,12,1,0,0,Pro,0
2564,A,2024-07-22,desktop,CA,Referral,6,1,1,1,Standard,60.00
2565,B,2024-08-22,mobile,US,Organic,7,0,0,0,NULL,0
2566,B,2024-06-08,desktop,CA,Referral,9,0,0,0,NULL,0
2567,B,2024-01-18,mobile,IN,Email,9,1,0,0,Pro,0
2568,B,2024-02-12,mobile,US,Organic,10,1,0,0,Pro,0
2569,A,2024-09-09,mobile,BR,Paid Search,9,1,0,0,Standard,0
2570,B,2024-12-29,mobile,IN,Organic,4,1,0,0,Standard,0
2571,B,2024-01-07,mobile,US,Paid Search,16,1,1,1,Standard,144.00
2572,A,2024-08-06,mobile,BR,Referral,11,1,0,0,Standard,0
2573,B,2024-10-11,mobile,US,Email,12,1,0,0,Standard,0
2574,B,2024-11-05,desktop,IN,Referral,18,1,0,0,Pro,0
2575,B,2024-08-01,mobile,IN,Social,5,0,0,0,NULL,0
2576,A,2024-08-27,desktop,CA,Social,4,0,0,0,NULL,0
2577,A,2024-09-23,mobile,NULL,Organic,11,0,0,0,NULL,0
2578,B,2024-11-15,mobile,CA,Organic,8,1,0,0,Standard,0
2579,A,2024-02-21,mobile,UK,Organic,19,1,0,0,Standard,0
2580,B,2024-12-07,desktop,NULL,Organic,8,1,0,0,Standard,0
2581,B,2024-01-12,mobile,CA,Paid Search,4,0,0,0,NULL,0
2582,B,2024-11-08,mobile,US,Social,8,1,1,1,Pro,48.00
2583,A,2024-02-02,desktop,BR,Paid Search,11,0,0,0,NULL,0
2584,B,2024-03-22,mobile,BR,Paid Search,9,1,0,0,Pro,0
2585,A,2024-01-02,mobile,UK,Organic,12,0,0,0,NULL,0
2586,B,2024-06-26,desktop,US,Email,13,1,0,0,Standard,0
2587,A,2024-05-16,mobile,IN,Organic,2,1,0,0,Pro,0
2588,B,2024-03-11,desktop,CA,Social,9,0,0,0,NULL,0
2589,B,2024-06-28,desktop,US,Organic,9,1,0,0,Standard,0
2590,B,2024-06-10,desktop,US,Paid Search,8,1,0,0,Standard,0
2591,A,2024-10-16,mobile,IN,Paid Search,13,0,0,0,NULL,0
2592,A,2024-11-27,mobile,CA,Paid Search,8,0,0,0,NULL,0
2593,A,2024-09-08,mobile,NULL,Organic,4,0,0,0,NULL,0
2594,B,2024-02-22,mobile,US,Organic,4,1,0,0,Standard,0
2595,B,2024-05-01,mobile,DE,Referral,12,1,1,1,Pro,192.00
2596,A,2024-12-03,mobile,BR,Paid Search,7,1,0,0,Standard,0
2597,A,2024-02-07,mobile,NULL,Organic,8,1,0,0,Pro,0
2598,B,2024-06-12,mobile,UK,Paid Search,8,0,0,0,NULL,0
2599,B,2024-12-12,mobile,US,Social,15,1,0,0,Standard,0
2600,B,2024-12-15,mobile,DE,Organic,11,0,0,0,NULL,0
2601,A,2024-06-13,mobile,DE,Referral,7,1,0,0,Standard,0
